"Index","VGSH.Adjusted","PZD.Adjusted","ICLN.Adjusted","PBW.Adjusted","QCLN.Adjusted","TAN.Adjusted","GEX.Adjusted","FAN.Adjusted","PBD.Adjusted","YLCO.Adjusted","SPYX.Adjusted","EFAX.Adjusted","EEMX.Adjusted","CRBN.Adjusted","LOWC.Adjusted","PHO.Adjusted","PIO.Adjusted","CGW.Adjusted","FIW.Adjusted","TBLU.Adjusted","EQLT.Adjusted","WIL.Adjusted","SHE.Adjusted","ESGE.Adjusted","ESGD.Adjusted","DSI.Adjusted","SUSA.Adjusted","ESGU.Adjusted","ESGG.Adjusted","XLK.Adjusted","ARKQ.Adjusted","BOTZ.Adjusted","XT.Adjusted","ROBO.Adjusted","XITK.Adjusted","SKYY.Adjusted","FINX.Adjusted","ARKW.Adjusted","ARKK.Adjusted","IPAY.Adjusted","PRNT.Adjusted"
"2017-08-16",59.054672,38.756416,8.798582,21.061398,18.312019,21.2083,58.222729,12.877316,11.79436,11.624394,58.497711,67.507004,63.131413,106.557228,81.771828,26.929665,23.418205,32.17144,42.264587,25.643461,32.715504,61.573002,60.122952,32.912708,62.267876,88.469803,100.703926,52.458725,85.663864,56.837627,28.118509,19.81086,32.297592,35.847416,71.364326,40.287384,19.611973,33.695835,30.158829,31.372988,23.12714
"2017-08-17",59.10323,38.120243,8.595984,20.770227,17.887991,20.720526,56.68177,12.635986,11.610074,11.587108,57.660919,67.507004,63.131413,105.310204,80.9692,26.422682,23.086306,31.594202,41.531792,25.643461,32.238689,61.425999,59.351688,32.559635,61.707947,87.018845,99.283768,52.458725,84.578033,55.725643,27.570883,19.781292,31.835209,35.584492,70.88063,39.487171,19.321829,33.204906,29.62318,30.916292,22.717449
"2017-08-18",59.10323,38.368752,8.711754,20.721697,17.868269,21.100986,56.85844,12.761477,11.697367,11.596429,57.581135,66.556595,62.853218,105.329536,80.717766,26.462446,23.086306,31.584585,41.571407,25.174732,32.180302,61.425999,59.273678,32.71489,61.762981,86.794868,99.011414,52.458725,84.539253,55.667122,27.448336,19.76158,31.943428,35.534695,70.320511,39.457531,19.40259,33.196247,29.412748,30.995718,22.567942
"2017-08-21",59.112938,38.348873,8.61528,20.52758,17.641468,20.613216,55.97509,12.684252,11.68767,11.554481,57.536369,66.556595,62.882,105.222229,80.621071,26.472385,23.174162,31.728891,41.521889,25.174732,32.151112,61.425999,59.232018,32.83532,61.673195,86.804604,99.137863,52.458725,84.539253,55.64761,27.352598,19.732012,31.835209,35.435104,70.391136,39.506935,19.412561,33.12698,29.412748,31.025503,22.610659
"2017-08-22",59.09351,38.806118,8.634574,20.62464,17.858408,20.740038,56.456024,12.751823,11.755563,11.572192,58.127968,66.892601,63.534321,105.977211,81.283478,26.770611,23.39868,31.940546,41.848671,25.20891,32.452766,61.425999,59.821541,33.231918,62.036186,87.739464,100.042473,52.458725,85.208199,56.476719,27.907883,19.978415,32.223808,35.933067,70.86515,40.060165,19.589039,33.594532,29.957958,31.343203,22.935886
"2017-08-23",59.12265,38.686836,8.702107,20.673166,17.917572,20.788815,56.495285,12.761477,11.736166,11.643039,58.030663,66.815804,63.534321,105.832207,81.220619,26.561853,23.242491,31.825102,41.700138,25.155203,32.374924,61.425999,59.777214,33.386684,61.99757,87.496002,99.847954,52.040993,85.208199,56.340157,28.030428,20.017838,32.277912,35.9729,71.199867,39.931732,19.631914,33.776356,30.120565,31.273706,22.969864
"2017-08-24",59.074097,38.666958,8.702107,20.867283,18.065491,20.974169,56.456024,12.684252,11.774962,11.671004,57.816597,66.71981,63.534321,105.580872,81.220619,26.392859,23.1644,31.815477,41.611019,25.155203,32.365189,61.425999,59.634483,33.454395,61.903927,87.388878,99.828484,52.070137,84.859177,56.291389,27.994047,19.958702,32.218891,35.853394,71.364326,40.020641,19.57209,33.940868,30.359695,31.271721,23.05724
"2017-08-25",59.10323,38.885635,8.731049,20.96434,17.917572,20.954657,56.868252,12.819394,11.79436,11.726936,58.050121,66.71981,63.534321,106.035217,81.64418,26.512152,23.349871,32.007889,41.848671,25.321211,32.365189,61.425999,59.808239,33.63335,62.258221,87.583656,100.100838,52.089577,85.188812,56.281639,27.979689,19.889709,32.327103,35.952984,71.499771,40.010769,19.621943,33.91489,30.280304,31.253851,23.144615
"2017-08-28",59.10323,38.875698,8.750343,20.96434,17.947161,20.915636,56.505096,12.829048,11.78466,11.698971,57.748486,67.060608,63.534321,106.064217,81.423698,26.482325,23.27178,32.017509,41.848671,25.321211,32.404114,61.425999,59.706291,33.473743,62.180996,87.525215,99.877113,51.972996,85.363312,56.388935,27.994047,19.988272,32.47467,36.052578,70.454987,40.079926,19.577076,33.88026,30.904909,31.372988,23.154324
"2017-08-29",59.112938,38.746475,8.750343,20.91581,18.006327,20.954657,56.85844,12.790437,11.745864,11.616937,57.982014,66.752441,64.425507,106.015869,81.443047,26.55191,23.252256,31.940546,41.89819,25.321211,32.238689,61.425999,59.688564,33.456333,62.036186,87.583656,99.847954,51.972996,85.363312,56.63279,28.195101,20.017838,32.47467,36.092419,70.899979,40.158962,19.609976,34.269886,31.373598,31.343203,23.222281
"2017-08-30",59.132359,38.925396,8.788935,21.206982,18.331743,20.974169,57.113628,12.693904,11.697367,11.661682,58.312843,66.62381,64.129089,106.23822,81.549416,26.641378,23.369394,31.959787,42.056633,25.321211,32.491692,61.935001,59.972244,33.565636,61.900066,88.148453,100.36348,52.371292,85.363312,57.042461,28.721664,20.076977,32.691097,36.351353,71.566505,40.593639,19.749565,35.0578,31.966635,31.470285,23.358198
"2017-08-31",59.12265,39.51186,8.80823,21.352566,18.489517,21.169279,57.417896,12.771129,11.862256,11.726936,58.595013,67.257401,64.129089,106.934227,81.897537,26.929665,23.476772,32.190681,42.492348,25.646391,32.491692,61.935001,60.33572,33.60675,62.412685,88.674309,100.966553,52.633587,85.886833,57.383858,29.066324,20.205105,33.07478,36.689972,72.525192,40.939415,19.980881,35.672546,32.657234,31.660904,23.521299
"2017-09-01",59.108074,39.541683,8.837173,21.449623,18.578268,21.383896,57.673088,12.713212,11.862256,11.784731,58.754589,67.257401,64.129089,107.135292,82.361717,27.009192,23.613436,32.248405,42.541862,25.646391,32.68631,62.112,60.592796,33.676876,62.509228,88.92749,101.06382,52.749187,85.886833,57.335091,29.047176,20.32338,33.123962,36.769646,72.273666,40.978931,20.095543,35.005852,32.177067,31.58148,23.659157
"2017-09-05",59.176109,39.402523,8.740698,21.401096,18.469797,21.286343,57.359005,12.655291,11.862256,11.726936,58.108505,66.950203,63.553505,106.199554,81.994247,26.840197,23.467012,32.142578,42.373524,25.702053,32.384651,62.130001,60.163738,33.333481,62.14238,88.343231,100.538574,52.749187,85.80928,56.827869,28.743683,20.234674,32.956722,36.490784,72.176933,40.564011,19.885164,34.56427,31.9762,31.372988,23.594109
"2017-09-06",59.15667,39.521801,8.817878,21.401096,18.459934,21.335119,57.319748,12.751823,11.920451,11.820154,58.380951,67.631798,63.553505,106.711899,81.926552,27.019129,23.545107,32.258026,42.660698,25.759668,32.501427,62.299,60.325073,33.47858,62.547844,88.518509,100.956825,52.749187,86.119514,56.876637,28.798254,20.29381,33.000992,36.719849,71.981522,40.662792,19.960939,34.91494,32.177067,31.372988,23.775656
"2017-09-07",59.205276,39.631142,8.80823,21.546684,18.489517,21.461939,57.378635,12.829048,11.988346,11.904053,58.332298,67.737396,64.575165,107.059898,81.926552,27.128481,23.720814,32.537025,42.730019,25.759668,32.394382,62.299,60.575073,33.692356,62.972618,88.645081,101.307007,52.481064,86.177689,57.071716,28.98016,20.451509,33.182995,37.028587,72.646118,40.692429,20.110497,34.962559,32.282284,31.631121,23.795073
"2017-09-08",59.185833,39.700726,8.779287,21.449623,18.361326,21.305853,57.466969,12.771129,11.988346,11.920831,58.273918,68.073402,64.145393,106.827888,82.157669,27.317354,23.857479,32.662094,42.957783,25.759668,32.520882,62.299,60.448299,33.497929,63.030537,88.645081,101.141647,52.478153,86.216469,56.603523,28.688154,20.569784,33.045265,37.013649,72.728348,40.50473,20.125452,34.391106,31.823158,31.660904,23.707699
"2017-09-11",59.146946,40.108265,8.837173,21.837852,18.676876,21.344873,58.203098,12.906273,12.182334,11.996339,58.848,68.534195,64.145393,107.862244,82.758202,27.49629,23.974617,32.921852,43.353886,26.180548,32.900394,62.299,61.062645,33.962234,63.464966,89.618889,102.406143,52.983307,87.011444,57.403366,29.276949,20.835897,33.399426,37.616184,73.869865,41.146885,20.36973,34.945244,32.25359,32.147385,24.193113
"2017-09-12",59.127518,40.148029,8.875763,21.93491,18.736044,21.305853,58.468102,12.867661,12.337523,11.932017,59.052326,69.281075,64.145393,108.157082,82.758202,27.575815,24.003902,32.883369,43.353886,26.190313,33.056091,62.299,61.41991,33.918709,63.629082,89.911049,102.590973,53.177605,87.263512,57.539928,29.506721,20.973885,33.527313,37.855206,74.440628,41.295067,20.36973,35.092434,32.397064,32.167244,24.299904
"2017-09-13",59.108074,40.038689,8.80823,22.226082,18.75577,21.344873,58.10495,12.693904,12.259929,11.907782,59.071789,68.159798,64.752625,108.074913,82.879074,27.49629,23.857479,32.710197,43.373684,26.190313,33.104744,62.299,61.381786,33.913868,63.281544,89.930511,102.260239,53.197025,87.263512,57.461895,29.468428,20.895037,33.40926,37.845245,74.539299,41.25555,20.250082,34.780731,32.25359,32.048103,24.467857
"2017-09-14",59.088638,40.098328,8.943296,22.323141,18.834658,21.900936,58.517181,12.761477,12.347222,11.941339,59.120438,68.415154,65.165131,108.016907,82.975777,27.585758,23.925808,32.883369,43.561836,26.151255,32.997704,62.299,61.390652,33.887264,63.378082,89.84288,102.143517,53.070744,87.185951,57.266808,29.583313,20.973885,33.448616,37.914963,74.479317,41.136993,20.339819,34.624882,32.090981,31.978607,24.44553
"2017-09-15",59.078903,39.969101,8.914353,22.565781,18.93327,21.822891,58.890152,12.674599,12.395719,11.969304,59.097958,71.096817,64.711334,107.833244,83.106331,27.60564,24.023428,32.950714,43.641056,26.240116,33.104744,62.950001,61.533154,34.058964,63.368423,89.959732,102.50341,53.211609,87.205338,57.500771,29.927973,21.121727,33.606022,38.06435,74.730843,41.057968,20.339819,35.101093,32.473587,32.028244,24.275631
"2017-09-18",59.059475,40.274395,8.84682,23.033264,19.110765,21.725336,59.439793,12.635986,12.464858,11.877017,59.303226,68.602028,65.069336,108.326241,83.106331,27.745909,23.964737,33.085403,43.987656,26.240116,33.163132,62.950001,61.613316,34.247589,63.580818,90.193451,102.50341,53.211609,87.550873,57.549713,30.310928,21.308996,33.648319,38.412926,74.972694,41.077721,20.519285,35.681202,32.865757,32.187096,24.251362
"2017-09-19",59.069191,40.523003,8.895059,22.984568,19.031876,22.008244,59.204231,12.780784,12.494074,11.922695,59.410748,68.63768,65.069336,108.625923,83.106331,27.775755,24.033207,33.181614,44.066879,26.590687,33.231247,63,61.711288,34.271774,63.911942,90.271332,102.231064,53.211609,87.550873,57.804226,30.301355,21.427267,33.748669,38.542397,74.943672,41.107361,20.599051,35.551331,32.722279,32.296307,24.367861
"2017-09-20",59.020599,40.582668,8.856469,22.887177,18.893822,21.783869,59.155159,12.80009,12.464858,11.746512,59.303226,68.640556,65.262848,108.809586,83.321014,27.994617,24.013645,33.075783,44.42337,26.590687,33.124207,63,61.782532,34.092819,63.735275,90.388191,102.075439,53.274746,87.550873,57.569294,30.368372,21.545542,33.812614,38.542397,74.285843,41.127121,20.5492,35.559986,32.808365,32.167244,24.367861
"2017-09-21",59.030319,40.463337,8.827524,22.546303,18.771444,21.471695,59.115894,12.737083,12.455121,11.792188,59.210369,68.679085,65.262848,108.384254,83.300705,28.16374,23.994083,33.066162,44.621693,26.590687,33.211784,63,61.657848,34.184715,63.773888,90.125275,101.686348,53.274746,87.502205,57.256046,30.128067,21.190722,33.733913,38.253574,74.556717,41.023331,20.569139,35.187675,32.492718,32.286381,24.300875
"2017-09-22",59.030319,40.642334,8.84682,22.692392,18.84053,21.647293,58.693848,12.69831,12.425906,11.838798,59.195709,68.679085,64.80809,108.304016,83.201103,28.352758,24.023424,33.191231,44.939003,26.590687,33.240974,63.32,61.711288,34.000931,63.807682,90.222664,101.598801,53.274746,87.375671,57.285408,30.014139,21.141439,33.714241,38.283451,74.479317,41.181488,20.658873,35.153042,32.425762,32.405518,24.418346
"2017-09-25",59.069191,40.353954,8.65387,22.351519,18.534578,20.710772,57.908649,12.611069,12.270096,11.781935,59.049084,68.415154,64.150146,107.929916,82.764008,28.283119,23.906048,33.066162,44.859676,27.49074,33.211784,63.32,61.608868,33.52211,63.484276,90.057106,101.511269,53.265034,86.927956,56.60997,29.525871,21.121727,33.419106,38.07431,72.950844,40.726768,20.489374,34.321838,31.928375,31.978607,24.008654
"2017-09-26",59.059475,40.115288,8.644221,22.400215,18.534578,20.642483,57.938091,12.601375,12.231143,11.820154,59.068634,68.281273,63.814396,107.978233,82.893585,28.263226,23.886484,32.960335,44.859676,27.422258,33.211784,63.32,61.604404,33.439888,63.267067,90.111839,101.650978,53.204597,86.85981,56.815533,29.700113,20.914747,33.29121,37.885086,73.579643,40.855278,20.429552,34.261227,31.804028,31.909107,24.231945
"2017-09-27",59.030319,40.483227,8.692459,22.887177,18.880003,21.110743,58.792,12.659536,12.377214,11.675665,59.33255,68.19651,63.814396,108.084572,82.893585,28.322912,23.954956,32.816025,44.978664,27.359646,33.552368,63.32,61.764713,33.323811,63.416702,90.395309,101.88546,53.347885,87.278336,57.393085,30.196043,21.121727,33.45845,38.183865,74.808235,41.20126,20.618992,34.962559,32.358807,32.137455,24.485332
"2017-09-28",59.049744,40.910835,8.65387,22.887177,18.919483,20.964413,58.821449,12.708001,12.386953,11.736257,59.3521,68.197472,63.424461,108.181244,82.893585,28.29307,24.033207,32.960335,44.988575,27.359646,33.513443,63.84,61.86269,33.255615,63.542198,90.453949,101.944084,53.396618,87.336746,57.461617,30.138599,21.269569,33.581425,38.313332,74.542198,41.151833,20.648903,34.953899,32.636192,32.256599,25.115404
"2017-09-29",59.030319,41.079887,8.663516,22.887177,18.978697,21.120499,59.086452,12.766164,12.328524,11.712953,59.552483,68.611664,63.424461,108.674255,83.424477,28.352758,24.355999,33.114262,44.939003,27.359646,33.630215,63.799999,61.987373,33.599499,63.957314,90.756966,102.10041,53.396618,87.706612,57.853172,30.473684,21.437124,33.773266,38.522476,74.921417,41.418736,20.698755,35.20499,32.796886,32.435299,25.280443
"2017-10-02",59.013771,41.020218,8.711754,22.935871,19.09713,21.140009,59.312199,12.824323,12.474598,11.605752,59.879932,68.794678,64.943558,108.935257,83.522148,28.720846,24.287525,33.354778,45.603371,27.627707,33.756718,63.799999,62.192219,33.589817,63.909046,91.206596,102.657326,53.396618,87.891541,57.941273,30.818344,21.604679,33.989693,38.761497,75.340294,41.646091,20.709724,35.412796,32.970974,32.484943,25.503735
"2017-10-03",59.013771,41.338432,8.798582,23.179352,19.20569,21.286343,59.577202,12.872788,12.542765,11.55075,59.937607,69.257034,64.508141,109.283272,83.522148,28.800434,24.336435,33.38364,45.603371,27.627707,33.824833,63.799999,62.432686,34.073471,64.073174,91.35321,102.637787,53.874249,87.901268,58.07832,30.961954,21.762377,34.127422,38.920853,76.452797,41.655972,20.918106,35.482063,33.286621,32.663651,25.644506
"2017-10-04",59.023499,41.577099,8.779287,23.179352,19.324123,21.344873,60.117031,12.84371,12.552503,11.610412,60.083248,68.632851,64.43074,109.274567,83.812263,28.919813,24.375561,33.47023,45.890926,27.627707,33.863758,63.799999,62.486126,34.165371,64.005585,91.519379,102.911362,53.889843,88.018074,58.039165,30.990675,21.821512,34.137264,38.920853,76.247711,41.715282,20.948019,35.534012,33.15271,32.643795,25.460047
"2017-10-05",59.023499,41.507492,8.779287,23.179352,19.314255,21.413162,60.009064,12.872788,12.56224,11.671004,60.403858,68.524963,64.856468,109.667999,84.166199,28.88002,24.453814,33.479847,45.920677,27.627707,34.029186,64.660004,62.696316,34.334644,63.957314,91.998337,103.44873,54.264141,88.018074,58.597137,31.230021,21.762377,34.147099,38.871052,76.133553,42.100803,21.007841,35.992905,33.592705,32.92178,25.5581
"2017-10-06",58.994312,41.467709,8.779287,23.37414,19.353733,21.393652,59.812763,12.824323,12.552503,11.573125,60.395065,68.286079,64.488792,109.408928,84.025002,28.929762,24.375561,33.460606,45.930592,27.627707,33.970798,64.660004,62.601906,34.179874,63.783543,92.037437,103.380333,54.215408,88.154335,58.685238,31.207045,21.634247,34.166775,38.791378,76.506004,42.199657,21.067665,36.044857,33.497055,32.971424,25.373642
"2017-10-09",58.984577,41.477654,8.740698,23.179352,19.255039,21.100986,59.547756,12.911563,12.533026,11.661682,60.229877,68.621292,65.446693,109.117958,83.937973,28.889971,24.424467,33.527954,45.960339,28.095341,33.970798,64.660004,62.557369,34.136353,63.909046,91.822395,103.194702,54.108189,88.154335,58.832073,31.178324,21.75252,34.10775,38.871052,76.733345,42.061264,21.17734,35.932297,33.427227,33.120346,25.167826
"2017-10-10",59.013771,41.62682,8.827524,23.422832,19.37347,21.422916,60.195553,13.018191,12.601192,11.667275,60.417545,68.621292,64.827446,109.631279,84.310272,28.870071,24.512503,33.643402,46.039661,28.234261,33.902683,64.660004,62.691853,34.481674,64.44001,92.07653,103.419411,54.108189,88.563133,58.890812,31.163004,21.860937,34.294666,39.0802,76.375397,42.021721,21.257103,35.820602,33.277058,33.269264,24.933857
"2017-10-11",59.004032,41.845596,8.84682,23.22805,19.284649,21.325365,60.490002,13.134511,12.601192,11.695239,60.429279,68.621292,65.262848,110.201607,84.489182,28.800434,24.43425,33.710743,46.079334,28.234261,33.902683,64.660004,62.815659,34.67321,64.739281,92.174286,103.546432,54.303127,88.563133,59.08659,31.239597,21.979212,34.412727,39.249504,76.626923,42.100803,21.336868,35.880344,33.296188,33.289124,24.960068
"2017-10-12",59.013771,41.994759,8.875763,23.37414,19.412951,21.598516,60.56852,13.066657,12.659622,11.820154,60.437099,69.362984,66.133667,110.133949,84.642929,28.919813,24.600533,33.729988,46.247902,28.146215,33.902683,64.660004,62.824566,34.666924,64.671707,92.301346,103.780922,54.312881,88.736389,58.939758,31.306614,22.127056,34.442234,39.309261,76.704323,42.130455,21.486423,36.096806,33.401402,33.150131,25.047443
"2017-10-13",59.033215,42.074314,8.914353,23.520226,19.462296,21.832645,60.892418,13.115124,12.718051,11.764223,60.585667,69.602837,67.294754,110.520615,84.856651,28.889971,24.649443,33.787708,46.158653,28.146215,33.961067,64.660004,62.806747,34.93438,65.00959,92.447968,104.113113,54.459095,88.736389,59.223637,31.297039,22.462164,34.4324,39.60804,77.158997,42.377586,21.499388,36.114124,33.272274,33.279198,25.013466
"2017-10-16",58.965115,42.044476,8.827524,23.325441,19.472164,21.988733,60.401665,12.979417,12.688836,11.754903,60.632591,69.602837,66.288483,110.510948,84.866318,28.929762,24.512503,33.778091,46.247902,28.146215,33.883221,64.660004,62.615261,34.910194,64.927536,92.496834,104.230362,54.449345,89.098465,59.438995,31.287466,22.550867,34.4324,39.59808,77.313766,42.407246,21.486423,36.053513,33.181404,33.140202,25.023172
"2017-10-17",58.97485,41.815762,8.924,23.37414,19.491903,22.086287,60.048325,12.98911,12.737528,11.782866,60.627705,69.37262,66.007881,110.462608,84.791855,28.710899,24.414686,33.576057,45.821514,28.155998,33.815105,64.660004,62.682064,34.711899,64.781754,92.496834,104.015404,54.489307,88.991402,59.438995,31.201302,22.747993,34.402885,39.568199,77.100945,42.338055,21.336868,36.070831,33.219666,32.971424,24.889196
"2017-10-18",58.955387,41.905258,8.914353,23.422832,19.66955,22.115553,60.961121,12.998803,12.844647,11.900322,60.720558,69.36203,66.520699,110.617279,84.94368,28.800434,24.541847,33.672264,45.990089,28.155998,33.815105,64.660004,62.993786,34.779613,64.945877,92.682556,104.367142,54.651123,89.283409,59.585827,31.478945,22.747993,34.393047,39.578163,77.565292,42.525871,21.466484,36.062172,33.181404,33.140202,25.104723
"2017-10-19",58.994312,41.845596,8.837173,23.37414,19.600466,21.754602,60.274071,13.008498,12.640144,11.885407,60.686352,69.440048,65.446693,110.45295,84.73674,28.979502,24.532064,33.816574,46.198322,28.155998,33.98053,64.660004,63.038303,34.455563,64.78273,92.809616,104.288971,54.655022,89.098465,59.409622,30.961954,22.619862,34.324181,39.339138,76.772034,42.555523,21.297983,35.837051,32.865757,33.030994,24.751341
"2017-10-20",58.945656,41.875427,8.817878,23.617619,19.67942,21.969223,60.391846,12.950336,12.688836,11.884474,60.990345,69.310013,65.785339,110.568947,84.953346,29.168522,24.766821,33.893536,46.347069,28.253828,34.184879,64.660004,63.494308,34.586147,64.777901,93.083321,104.855659,54.655022,89.293137,59.810974,31.498093,22.767706,34.363533,39.538322,77.276039,42.743343,21.476456,36.166073,33.324883,33.229557,25.163944
"2017-10-23",58.955387,41.835651,8.837173,23.539705,19.639944,22.437483,60.323143,12.901871,12.698575,11.838798,60.798763,69.26667,65.630539,110.103012,84.740601,29.019297,24.610317,33.778091,46.099167,28.35166,34.029186,64.660004,63.305496,34.37431,64.623444,92.663002,104.611397,54.705704,89.263931,59.527096,31.170662,23.053532,34.300568,39.60804,76.859093,42.496216,21.411648,35.785107,33.018799,33.219627,24.978516
"2017-10-24",58.965115,42.004704,8.817878,23.744226,19.709026,22.349684,60.048325,12.853404,12.601192,11.801511,60.898457,69.305191,65.959503,110.276047,84.740601,29.00935,24.600533,33.710743,46.138824,28.35166,34.068108,64.660004,63.162102,34.378181,64.748932,92.878036,105.090149,54.838272,89.263931,59.693504,31.431076,23.309792,34.24548,39.667797,77.100945,42.654373,21.296988,35.932297,32.865757,33.289124,25.075598
"2017-10-25",58.945656,41.905258,8.837173,23.20857,19.37347,22.369196,59.587017,12.766164,12.56224,11.666345,60.632591,69.122185,65.166092,109.795609,84.185532,28.939709,24.424467,33.624161,45.930592,27.784235,33.834564,64.660004,62.796955,34.372856,64.468979,92.447968,104.68956,54.449345,88.699394,59.370472,31.038544,23.122524,34.048721,39.458645,76.08519,42.417126,21.346838,35.499378,32.263153,33.328835,25.000845
"2017-10-26",58.926197,42.253311,8.837173,23.296225,19.442556,22.574057,60.450741,12.834016,12.571979,11.652361,60.749889,69.122185,65.0345,109.988937,84.373138,29.198368,24.600533,33.787708,46.317314,27.975986,33.834564,64.660004,62.797836,34.194389,64.483444,92.575035,104.933823,54.751518,89.147133,59.615196,31.335335,22.610006,34.029041,39.528362,76.259315,42.525871,21.441557,35.97559,32.722279,33.537327,25.062977
"2017-10-27",58.955387,42.62125,8.981887,23.744226,19.787983,23.383759,61.167236,12.756468,12.630408,11.698971,61.267944,69.122185,65.030632,110.665627,84.373138,29.238161,24.649443,33.893536,46.347069,27.975986,33.873493,64.660004,62.895813,34.499088,64.604126,93.317909,105.324646,55.141415,89.76033,61.220604,31.622551,22.728279,34.334019,39.976532,76.356056,43.267246,21.556221,36.815453,33.334446,33.676323,25.023172
"2017-10-30",58.97485,42.511864,8.981887,23.841618,19.936026,23.539845,61.245758,12.785549,12.649884,11.698971,60.994255,69.07402,65.272522,110.336945,84.768646,28.999401,24.688568,33.778091,45.821514,27.803801,33.630215,64.660004,62.648216,34.310467,64.835831,92.760757,104.982674,54.907482,89.935539,61.357647,31.526812,22.954971,34.294666,39.936691,76.346382,43.237591,21.35681,37.005939,33.516186,33.547256,25.061033
"2017-10-31",58.955387,42.830078,8.981887,23.95849,20.13341,23.393515,61.756138,12.853404,12.688836,11.708293,61.052902,69.503624,65.678909,110.781609,85.175758,29.098885,24.512503,33.797333,46.148746,27.944679,33.630215,64.660004,62.726589,34.576473,65.08683,93.053993,105.295326,54.907482,89.711662,61.621948,32.053375,23.260511,34.402885,40.504372,77.149315,43.35622,21.57616,37.399891,33.965744,33.755749,25.35811
"2017-11-01",58.945641,42.641136,8.972239,23.890318,19.965631,23.500824,61.746323,12.84371,12.698575,11.726936,61.131104,69.503624,66.273972,110.936287,85.475548,29.13868,24.70813,33.701122,46.029751,27.878155,33.815105,64.660004,62.863754,34.774773,65.231636,93.220169,105.295326,55.112167,89.964729,61.631737,31.651274,23.309792,34.334019,40.325108,76.723663,43.316677,21.377747,37.205082,33.439663,33.636608,24.756195
"2017-11-02",58.955383,42.830078,9.001182,24.046144,19.80772,23.549601,60.853157,12.81463,12.66936,11.652361,61.023579,69.603798,65.920799,111.061958,85.610931,29.258057,24.75704,33.864677,45.970253,27.878155,33.630215,64.660004,62.958157,34.823139,65.318527,93.249481,105.363716,55.160915,89.964729,61.661102,31.373631,23.221087,34.24548,40.345024,76.554375,43.544033,21.346838,37.040569,33.315319,33.586971,24.71736
"2017-11-03",58.945641,42.55164,8.924,24.163013,20.11367,23.744711,59.734241,12.64015,12.688836,11.698971,61.346146,69.464127,66.114319,111.148956,85.610931,29.24811,24.805948,33.874294,45.970253,27.878155,33.77618,64.660004,63.091743,34.610329,65.202667,93.376549,105.607971,55.307129,90.178864,62.150562,31.823605,23.299934,34.481586,40.544209,77.06031,43.583576,21.496395,37.508125,33.764877,33.676323,24.755224
"2017-11-06",58.955383,42.810192,9.001182,24.630495,20.429489,24.183704,60.656853,12.69831,12.747265,11.716681,61.355919,69.671227,66.63681,111.390633,85.726974,29.29785,24.845072,34.047466,46.109077,28.165781,33.815105,64.660004,63.12114,34.93438,65.366783,93.532944,105.451653,55.345142,90.354065,62.287605,32.034225,23.467491,34.589802,40.81311,77.633011,43.632999,21.755629,37.663971,33.707489,33.78553,24.809589
"2017-11-07",58.955383,42.422363,8.837173,24.464931,20.291317,23.871531,59.714611,12.552909,12.66936,11.717624,61.294342,69.257034,66.414261,111.230164,85.533569,29.198368,24.786383,33.941639,45.821514,28.067947,33.717796,64.660004,63.154091,34.789284,65.08683,93.405869,105.236702,55.287628,90.081535,62.316967,32.053375,23.753319,34.442234,40.793194,76.704323,43.40564,21.516336,37.456173,33.372707,33.447971,24.623192
"2017-11-08",58.935913,42.322922,8.952944,24.396753,20.281448,24.056883,60.018879,12.708001,12.66936,11.670527,61.492764,69.777191,66.436516,111.554962,85.755981,29.208317,24.923325,34.047466,46.347069,27.970118,33.708065,64.349998,63.100655,35.03595,65.304031,93.611137,105.559135,55.433842,90.081535,62.659584,32.024658,23.950441,34.540615,40.912704,77.478226,43.810932,21.446543,37.603367,33.410969,33.626678,24.649403
"2017-11-09",58.955383,41.815762,8.798582,24.240927,20.13341,23.754467,58.428841,12.349347,12.56224,11.642267,61.199524,69.228142,65.872429,110.994286,85.417526,29.00935,24.776604,33.864677,46.12891,27.970118,33.708065,64.349998,62.85128,34.895687,64.913048,93.083321,104.943588,55.170658,89.886856,62.160343,31.536386,23.625189,34.176617,40.454575,76.562111,43.603348,21.287014,37.196423,33.15271,33.557186,24.300875
"2017-11-10",58.92617,41.497543,8.731049,24.172754,20.202492,24.066639,58.389584,12.262108,12.591455,11.61401,61.214188,69.1241,66.278809,110.858955,85.28215,28.969555,24.649443,33.80695,46.148746,27.970118,33.708065,64.349998,62.992889,34.847324,64.695847,93.034447,104.953362,55.160915,89.978363,62.160343,31.555534,23.713894,34.215965,40.474495,76.57856,43.593464,21.336868,37.222397,33.190971,33.656467,24.523195
"2017-11-13",58.89695,41.258884,8.750343,24.046144,20.232101,24.251993,58.45829,12.281494,12.552503,11.566915,61.253288,68.496078,66.278809,110.752617,84.856651,29.019297,24.571194,33.855053,46.347069,28.067947,33.708065,64.349998,63.136276,34.774773,64.386917,93.11264,105.16832,55.112167,89.80899,62.140766,31.747011,23.546341,34.15694,40.325108,77.071922,43.642891,21.366779,37.386906,33.334446,33.646538,24.411551
